gender,city,state,job,category,amt,dia,mes,ano,hora,minuto,is_fraud
M,Brockton,MA,Hydrogeologist,shopping_pos,1075.31,11,9,2023,23,28,1.0
F,San Antonio,TX,Recycling officer,misc_pos,955.42,6,4,2023,22,18,1.0
F,Fort Worth,TX,"Social research officer, government",kids_pets,233.47,15,11,2023,23,8,1.0
M,Burlington,WA,Fish farm manager,grocery_pos,283.42,10,7,2023,1,37,1.0
M,Dadeville,AL,Ranger/warden,shopping_net,1063.44,9,5,2023,23,54,1.0
F,Milwaukee,WI,Senior tax professional/tax inspector,grocery_net,11.79,4,8,2023,2,26,1.0
M,Marlborough,MA,Retail buyer,shopping_pos,320.78,14,1,2024,22,7,1.0
M,New York City,NY,Chartered legal executive (England and Wales),shopping_net,1022.78,3,10,2023,19,16,1.0
F,Calhan,CO,Sports development officer,shopping_pos,920.16,28,9,2023,22,14,1.0
M,Buffalo,NY,"Secretary, company",shopping_net,1094.28,25,4,2023,22,10,1.0
F,Wood River,IL,Commercial horticulturist,shopping_net,910.87,9,4,2023,23,24,1.0
F,Salt Lake City,UT,"Librarian, public",misc_net,927.85,14,3,2023,22,28,1.0
F,Sayville,NY,Private music teacher,entertainment,351.16,17,1,2024,3,31,1.0
F,Patchogue,NY,Systems analyst,misc_pos,953.04,27,7,2023,22,24,1.0
M,Loveland,CO,Chief Financial Officer,misc_net,867.44,1,3,2024,22,58,1.0
M,New York City,NY,Chartered legal executive (England and Wales),grocery_pos,268.08,2,10,2023,1,26,1.0
M,Riverside,CA,"Accountant, chartered certified",shopping_pos,893.31,30,12,2023,23,54,1.0
F,Fort Worth,TX,"Social research officer, government",home,23.11,15,11,2023,23,10,1.0
M,Hot Springs National Park,AR,Video editor,misc_pos,9.15,4,11,2023,23,48,1.0
M,Chandler,AZ,Special effects artist,travel,1022.18,1,7,2023,22,34,1.0
M,Lancaster,CA,Water quality scientist,grocery_pos,317.9,31,5,2023,0,57,1.0
M,Miami,FL,Historic buildings inspector/conservation officer,grocery_pos,288.2,31,1,2024,3,34,1.0
F,Miami,FL,Plant breeder/geneticist,home,177.21,18,6,2023,19,45,1.0
F,Leesville,LA,"Optician, dispensing",misc_net,983.89,24,5,2023,23,6,1.0
F,Reno,NV,Best boy,home,24.76,28,7,2023,19,9,1.0
M,Peoria,IL,"Accountant, chartered",shopping_net,1027.34,5,5,2023,23,53,1.0
F,El Paso,TX,"Programmer, multimedia",grocery_pos,787.47,30,11,2023,3,1,1.0
F,Columbia,MD,Statistician,shopping_net,1218.61,31,7,2023,23,15,1.0
F,Nampa,ID,Technical author,shopping_net,835.24,25,4,2023,23,49,1.0
F,Calhan,CO,Sports development officer,misc_pos,269.28,28,9,2023,23,55,1.0
F,Rocky Mount,VA,"Psychologist, counselling",shopping_net,999.77,19,4,2023,22,55,1.0
F,San Antonio,TX,Recycling officer,shopping_net,8.77,6,4,2023,20,12,1.0
M,College Station,TX,"Chemist, analytical",gas_transport,9.04,7,5,2023,8,52,1.0
F,San Marcos,CA,Occupational psychologist,grocery_net,11.69,25,9,2023,0,13,1.0
F,Janesville,WI,Pathologist,grocery_pos,279.9,8,7,2023,0,24,1.0
M,Atlanta,GA,Maintenance engineer,gas_transport,809.35,14,12,2023,0,50,1.0
F,Mahaffey,PA,Chartered accountant,gas_transport,329.53,3,4,2023,1,28,1.0
M,Cicero,IL,Mental health nurse,misc_net,723.09,4,4,2023,22,58,1.0
M,Island Park,NY,Radiation protection practitioner,shopping_net,1019.01,25,4,2023,23,44,1.0
M,Vandalia,OH,Graphic designer,grocery_pos,301.15,18,7,2023,22,5,1.0
M,Flower Mound,TX,"Surveyor, hydrographic",entertainment,947.7,9,9,2023,22,54,1.0
F,Clear Lake,MN,"Engineer, electronics",shopping_net,1248.01,12,3,2023,23,25,1.0
F,Montgomery,IL,Commercial art gallery manager,shopping_net,861.55,29,12,2023,22,40,1.0
F,Danville,VA,Academic librarian,health_fitness,19.46,5,7,2023,23,21,1.0
M,Hazleton,IA,Emergency planning/management officer,home,7.48,14,8,2023,21,42,1.0
M,Newbury,OH,Podiatrist,shopping_pos,961.28,3,2,2024,23,12,1.0
M,Milwaukee,WI,Chiropodist,grocery_pos,306.41,22,8,2023,3,38,1.0
M,El Segundo,CA,"Therapist, speech and language",grocery_pos,282.67,19,7,2023,1,7,1.0
M,Seattle,WA,Immigration officer,grocery_pos,693.47,24,8,2023,0,48,1.0
F,Janesville,WI,Pathologist,shopping_net,1017.03,9,7,2023,22,9,1.0
M,Santa Ana,CA,"Designer, textile",gas_transport,320.04,1,2,2024,1,50,1.0
M,Chandler,AZ,Special effects artist,misc_net,817.0,1,7,2023,0,33,1.0
M,Island Park,NY,Radiation protection practitioner,shopping_net,1054.11,25,4,2023,23,9,1.0
M,Milford,MI,Sports coach,gas_transport,309.86,4,10,2023,1,28,1.0
M,Levelland,TX,Firefighter,gas_transport,9.04,24,8,2023,0,20,1.0
M,Yarmouth Port,MA,Electronics engineer,shopping_pos,943.26,30,12,2023,22,23,1.0
M,Oakland,CA,"Engineer, communications",grocery_pos,327.9,2,4,2023,2,49,1.0
M,Fremont,NE,Commissioning editor,shopping_net,831.08,6,5,2023,23,31,1.0
M,Hazleton,IA,Emergency planning/management officer,misc_net,1032.28,13,8,2023,22,3,1.0
M,Davis City,IA,"Programmer, systems",grocery_pos,848.77,10,8,2023,23,9,1.0
M,Rochester,NY,Soil scientist,food_dining,731.1,15,5,2023,22,37,1.0
F,Boise,ID,Banker,gas_transport,294.91,19,4,2023,2,50,1.0
F,Two Rivers,WI,Accounting technician,shopping_pos,323.36,27,10,2023,22,54,1.0
F,Georgetown,KY,Phytotherapist,misc_net,917.26,1,8,2023,23,7,1.0
F,Sandyville,WV,Retail buyer,gas_transport,20.31,6,1,2024,2,30,1.0
F,Sayville,NY,Private music teacher,travel,9.8,17,1,2024,14,9,1.0
F,El Cajon,CA,Bonds trader,personal_care,19.87,16,4,2023,22,48,1.0
M,Union City,IN,Agricultural engineer,entertainment,391.16,4,10,2023,22,46,1.0
M,Yarmouth Port,MA,Electronics engineer,shopping_pos,758.5,30,12,2023,22,13,1.0
F,Schenectady,NY,Professor Emeritus,misc_pos,563.28,9,2,2024,1,11,1.0
M,Ashland,OR,Field seismologist,grocery_pos,334.93,29,6,2023,1,16,1.0
F,New York City,NY,Accounting technician,kids_pets,306.46,24,10,2023,23,27,1.0
M,Leesburg,GA,Dancer,grocery_pos,309.14,18,2,2024,2,4,1.0
F,Clear Lake,MN,"Engineer, electronics",grocery_pos,12.98,12,3,2023,0,4,1.0
F,Miami,FL,Early years teacher,home,23.5,2,3,2024,23,4,1.0
F,Bronx,NY,Fisheries officer,grocery_pos,308.99,3,1,2024,0,16,1.0
M,Marcus Hook,PA,"Production designer, theatre/television/film",grocery_pos,8.08,26,5,2023,2,41,1.0
M,Marlborough,MA,Retail buyer,shopping_net,1041.92,14,1,2024,23,55,1.0
M,Colorado Springs,CO,Statistician,gas_transport,9.17,6,12,2023,3,18,1.0
M,Rochester,NY,Soil scientist,grocery_pos,261.8,14,5,2023,1,13,1.0
M,Carlsbad,NM,Nutritional therapist,grocery_pos,756.17,16,7,2023,3,59,1.0
M,Oakland,CA,"Engineer, communications",grocery_pos,690.85,2,4,2023,3,20,1.0
M,Newbury,OH,Podiatrist,misc_net,283.56,2,2,2024,22,47,1.0
M,Spring City,TN,"Designer, multimedia",shopping_pos,749.8,1,3,2024,22,0,1.0
M,Brockton,MA,Hydrogeologist,grocery_pos,288.24,10,9,2023,3,3,1.0
F,Nampa,ID,Technical author,grocery_pos,918.81,24,4,2023,19,58,1.0
M,Toledo,OH,"Scientist, biomedical",shopping_pos,971.52,30,1,2024,22,16,1.0
M,Seattle,WA,Immigration officer,misc_net,327.23,24,8,2023,3,36,1.0
F,Patchogue,NY,Systems analyst,gas_transport,291.82,26,7,2023,5,50,1.0
M,Harvard,IL,Astronomer,shopping_net,723.16,28,1,2024,14,49,1.0
F,Georgetown,KY,Phytotherapist,grocery_pos,313.88,1,8,2023,6,51,1.0
F,Berlin Heights,OH,"Production assistant, television",grocery_pos,517.19,15,10,2023,1,9,1.0
F,Huntington,WV,"Therapist, speech and language",gas_transport,306.38,8,6,2023,2,22,1.0
M,Seattle,WA,"Therapist, sports",grocery_pos,753.01,29,12,2023,0,53,1.0
F,Walnut Grove,MN,"Surveyor, insurance",gas_transport,767.1,13,5,2023,10,5,1.0
M,Fort Cobb,OK,Insurance risk surveyor,kids_pets,1185.46,11,6,2023,22,46,1.0
F,Ontario,CA,"Nurse, mental health",misc_net,8.27,20,8,2023,22,4,1.0
M,Montgomery,AL,Quarry manager,shopping_net,1084.31,30,11,2023,22,44,1.0
M,Allison Park,PA,Software engineer,shopping_pos,1045.8,4,9,2023,22,12,1.0
M,Apopka,FL,Emergency planning/management officer,shopping_net,1057.99,20,8,2023,22,44,1.0
M,Snoqualmie,WA,Museum/gallery curator,shopping_net,1214.06,22,10,2023,22,6,1.0
M,Peoria,IL,"Accountant, chartered",shopping_net,856.13,5,5,2023,23,14,1.0
F,Burbank,CA,Event organiser,personal_care,115.21,26,11,2023,23,16,1.0
F,Miami,FL,Plant breeder/geneticist,home,232.03,18,6,2023,22,43,1.0
F,San Marcos,CA,Occupational psychologist,gas_transport,11.13,25,9,2023,3,14,1.0
M,Chandler,AZ,Special effects artist,grocery_pos,308.74,30,6,2023,1,17,1.0
M,Cicero,IL,Mental health nurse,misc_net,929.58,4,4,2023,21,24,1.0
M,Loma Linda,CA,"Embryologist, clinical",shopping_net,841.59,25,11,2023,14,23,1.0
F,Burbank,CA,Event organiser,food_dining,350.42,26,11,2023,0,18,1.0
F,Dansville,NY,Patent attorney,misc_net,834.17,15,7,2023,22,27,1.0
M,York,PA,Radio broadcast assistant,shopping_net,914.71,21,10,2023,22,9,1.0
F,Roanoke,TX,Product manager,grocery_pos,281.88,10,5,2023,3,18,1.0
M,Staunton,IL,Editorial assistant,shopping_pos,859.72,25,7,2023,23,33,1.0
F,Egg Harbor Township,NJ,Biomedical engineer,grocery_pos,325.85,1,6,2023,1,8,1.0
M,Oakland,CA,"Engineer, communications",grocery_pos,279.18,2,4,2023,1,29,1.0
F,District Heights,MD,Midwife,gas_transport,287.07,4,2,2024,3,8,1.0
M,Ellicott City,MD,"Civil engineer, contracting",grocery_pos,11.81,2,4,2023,2,5,1.0
F,Danville,VA,Academic librarian,home,217.12,5,7,2023,22,23,1.0
F,San Antonio,TX,Recycling officer,shopping_net,1110.44,6,4,2023,23,58,1.0
M,San Jose,CA,Intelligence analyst,misc_net,949.88,18,4,2023,22,32,1.0
F,Columbia,MD,Statistician,shopping_net,1055.41,30,7,2023,23,16,1.0
F,Orange City,FL,Paediatric nurse,grocery_pos,304.98,1,6,2023,0,9,1.0
M,Davis City,IA,"Programmer, systems",shopping_pos,608.22,11,8,2023,22,58,1.0
F,Keithville,LA,General practice doctor,misc_net,1102.71,20,12,2023,22,3,1.0
M,Davidson,NC,"Engineer, civil (contracting)",gas_transport,7.88,14,3,2023,0,19,1.0
M,Mesa,AZ,Associate Professor,misc_net,294.34,12,9,2023,2,15,1.0
M,Hazleton,IA,Emergency planning/management officer,grocery_net,20.95,13,8,2023,3,12,1.0
M,Ellicott City,MD,"Civil engineer, contracting",shopping_pos,17.35,3,4,2023,23,11,1.0
M,Koosharem,UT,"Surveyor, land/geomatics",travel,742.47,30,1,2024,22,10,1.0
F,Patchogue,NY,Systems analyst,grocery_pos,283.04,26,7,2023,3,33,1.0
F,District Heights,MD,Midwife,shopping_net,21.43,4,2,2024,23,51,1.0
F,Mahaffey,PA,Chartered accountant,shopping_net,5.75,4,4,2023,23,21,1.0
M,Hot Springs National Park,AR,Video editor,grocery_pos,273.48,3,11,2023,2,9,1.0
M,Cleveland,OH,Clothing/textile technologist,misc_net,821.16,4,8,2023,0,20,1.0
M,Atlanta,GA,Maintenance engineer,grocery_pos,289.95,15,12,2023,6,29,1.0
F,Janesville,WI,Pathologist,gas_transport,11.69,8,7,2023,2,28,1.0
M,Union City,IN,Agricultural engineer,grocery_pos,284.26,3,10,2023,3,7,1.0
F,Sayville,NY,Private music teacher,food_dining,25.09,17,1,2024,22,39,1.0
M,Apopka,FL,Emergency planning/management officer,shopping_net,666.46,20,8,2023,22,20,1.0
F,Somerset,KY,Sports development officer,shopping_pos,903.17,30,11,2023,22,30,1.0
M,Yarmouth Port,MA,Electronics engineer,shopping_net,930.37,30,12,2023,22,21,1.0
M,Portage,MI,Research scientist (maths),grocery_pos,282.3,15,9,2023,22,30,1.0
F,Boise,ID,Banker,shopping_pos,966.68,20,4,2023,23,4,1.0
F,Rhinelander,WI,"Teacher, music",entertainment,10.27,19,7,2023,1,21,1.0
M,Elk Grove Village,IL,Medical laboratory scientific officer,shopping_net,776.29,2,9,2023,23,42,1.0
M,Houston,TX,Health and safety inspector,shopping_net,816.74,30,7,2023,15,12,1.0
F,Saint Paul,MN,Seismic interpreter,shopping_pos,794.24,12,3,2023,2,13,1.0
F,Stafford,VA,Careers information officer,grocery_pos,678.45,30,10,2023,7,1,1.0
F,Lake Wales,FL,Community arts worker,misc_net,850.4,16,10,2023,22,18,1.0
M,Fremont,NE,Commissioning editor,gas_transport,894.81,5,5,2023,0,29,1.0
M,Hot Springs National Park,AR,Video editor,shopping_pos,1070.29,4,11,2023,23,15,1.0
F,Leesville,LA,"Optician, dispensing",grocery_pos,271.99,23,5,2023,0,8,1.0
M,Hot Springs National Park,AR,Video editor,shopping_net,733.16,4,11,2023,17,42,1.0
F,Anchorage,AK,"Engineer, broadcasting (operations)",kids_pets,19.21,13,5,2023,18,14,1.0
M,Vandalia,OH,Graphic designer,grocery_pos,289.75,18,7,2023,3,57,1.0
M,Peoria,IL,"Accountant, chartered",shopping_net,934.55,5,5,2023,23,50,1.0
F,Springfield,OR,Scientific laboratory technician,grocery_pos,290.65,17,6,2023,1,7,1.0
M,Toledo,OH,"Scientist, biomedical",shopping_net,847.71,30,1,2024,22,47,1.0
F,Leesville,LA,"Optician, dispensing",shopping_pos,674.67,24,5,2023,23,30,1.0
F,Nashville,TN,"Buyer, retail",grocery_pos,339.15,24,2,2024,1,19,1.0
M,El Segundo,CA,"Therapist, speech and language",misc_net,880.91,19,7,2023,4,32,1.0
M,Marcus Hook,PA,"Production designer, theatre/television/film",grocery_pos,341.17,26,5,2023,3,16,1.0
F,Danville,VA,Academic librarian,grocery_pos,364.02,4,7,2023,2,30,1.0
M,Montgomery,AL,Quarry manager,grocery_pos,9.55,29,11,2023,3,6,1.0
M,Grosse Pointe,MI,"Conservator, furniture",personal_care,914.25,3,11,2023,22,11,1.0
M,Fisher,IL,Art therapist,shopping_pos,799.05,22,1,2024,22,28,1.0
M,Cutler,CA,Secondary school teacher,shopping_net,865.86,12,12,2023,22,26,1.0
F,Somerset,KY,Sports development officer,misc_net,835.26,30,11,2023,22,10,1.0
M,Lancaster,CA,Water quality scientist,gas_transport,8.22,31,5,2023,1,22,1.0
F,Chandler,AZ,"Pharmacist, community",grocery_pos,267.98,24,7,2023,1,4,1.0
M,Louisville,KY,Adult nurse,misc_pos,8.17,1,2,2024,22,52,1.0
M,Chicago,IL,"Social research officer, government",shopping_net,1175.74,15,12,2023,14,34,1.0
F,Chula Vista,CA,Commercial art gallery manager,grocery_pos,774.6,16,5,2023,2,36,1.0
M,Montgomery,AL,Quarry manager,grocery_net,281.34,29,11,2023,1,28,1.0
F,Columbia,MD,Statistician,shopping_net,1079.6,30,7,2023,22,6,1.0
M,Spring City,TN,"Designer, multimedia",misc_pos,116.3,1,3,2024,22,42,1.0
F,Sherrard,IL,Medical secretary,misc_net,305.24,5,8,2023,1,22,1.0
M,Levelland,TX,Firefighter,gas_transport,8.37,24,8,2023,3,23,1.0
M,Loma Linda,CA,"Embryologist, clinical",food_dining,815.36,25,11,2023,17,42,1.0
F,Roanoke,TX,Product manager,travel,13.17,11,5,2023,23,50,1.0
M,Panama City,FL,Scientific laboratory technician,shopping_pos,7.54,14,8,2023,22,27,1.0
M,Spring City,TN,"Designer, multimedia",shopping_pos,684.66,1,3,2024,22,12,1.0
F,Walnut Grove,MN,"Surveyor, insurance",health_fitness,14.92,14,5,2023,23,14,1.0
F,Longwood,FL,"Engineer, broadcasting (operations)",grocery_pos,279.64,17,5,2023,8,40,1.0
F,Buckeye,AZ,"Engineer, aeronautical",food_dining,18.51,16,1,2024,19,23,1.0
M,Island Park,NY,Radiation protection practitioner,shopping_net,1029.45,25,4,2023,23,35,1.0
M,College Station,TX,"Chemist, analytical",misc_net,350.94,7,5,2023,22,46,1.0
M,Seattle,WA,Immigration officer,entertainment,1036.99,25,8,2023,23,58,1.0
F,El Paso,TX,"Programmer, multimedia",misc_net,301.04,1,12,2023,2,58,1.0
F,Columbia,MD,Statistician,shopping_net,1085.32,30,7,2023,23,17,1.0
F,Saint Louis,MO,Lawyer,shopping_pos,975.15,1,3,2024,23,38,1.0
F,Montgomery,IL,Commercial art gallery manager,grocery_pos,10.92,28,12,2023,1,12,1.0
M,Milwaukee,WI,Chiropodist,grocery_pos,723.13,22,8,2023,8,48,1.0
M,Harvard,IL,Astronomer,grocery_pos,734.82,27,1,2024,22,19,1.0
M,Union City,IN,Agricultural engineer,grocery_pos,294.32,3,10,2023,1,49,1.0
M,Atlanta,GA,Maintenance engineer,shopping_pos,1176.69,15,12,2023,23,12,1.0
F,Tualatin,OR,Occupational therapist,misc_pos,21.68,12,8,2023,23,48,1.0
M,Flower Mound,TX,"Surveyor, hydrographic",grocery_pos,908.13,8,9,2023,22,19,1.0
M,Flower Mound,TX,"Surveyor, hydrographic",food_dining,286.76,9,9,2023,22,0,1.0
F,Anchorage,AK,"Engineer, broadcasting (operations)",food_dining,120.39,13,5,2023,1,38,1.0
F,Orange City,FL,Paediatric nurse,shopping_net,19.04,2,6,2023,23,21,1.0
F,Seattle,WA,Interior and spatial designer,home,22.74,12,11,2023,22,6,1.0
F,Nampa,ID,Technical author,shopping_pos,1118.55,25,4,2023,23,27,1.0
M,Murrieta,CA,Counselling psychologist,gas_transport,305.27,10,12,2023,2,52,1.0
F,Thornton,CA,Arts development officer,entertainment,239.61,28,3,2023,22,20,1.0
M,Charlottesville,VA,"Therapist, speech and language",misc_pos,8.48,30,8,2023,22,45,1.0
F,Walnut Grove,MN,"Surveyor, insurance",kids_pets,20.36,14,5,2023,23,9,1.0
M,Chicago,IL,"Social research officer, government",shopping_net,914.88,15,12,2023,23,27,1.0
F,Nashville,TN,"Buyer, retail",shopping_net,995.5,25,2,2024,23,47,1.0
F,Chula Vista,CA,Commercial art gallery manager,travel,20.02,17,5,2023,23,33,1.0
F,Chandler,AZ,"Pharmacist, community",misc_net,785.48,24,7,2023,23,30,1.0
M,Flower Mound,TX,"Surveyor, hydrographic",misc_net,779.44,9,9,2023,22,5,1.0
M,Winston Salem,NC,General practice doctor,misc_net,882.34,4,5,2023,18,15,1.0
M,Jackson,MI,"Designer, furniture",shopping_pos,783.85,23,7,2023,23,42,1.0
M,Fresno,CA,Acupuncturist,shopping_net,292.96,12,3,2023,23,23,1.0
M,Ashland,OR,Field seismologist,grocery_pos,317.51,29,6,2023,2,15,1.0
F,Jacksonville,FL,"Social research officer, government",home,19.66,7,2,2024,21,42,1.0
M,Peoria,IL,"Accountant, chartered",misc_net,780.43,4,5,2023,9,29,1.0
M,Greensboro,NC,Higher education careers adviser,shopping_net,909.54,4,7,2023,23,8,1.0
M,Saint Clair Shores,MI,Surgeon,shopping_pos,718.16,7,7,2023,12,42,1.0
M,Loma Linda,CA,"Embryologist, clinical",shopping_pos,104.26,25,11,2023,22,32,1.0
M,Fisher,IL,Art therapist,grocery_pos,698.84,21,1,2024,23,25,1.0
M,Newbury,OH,Podiatrist,shopping_net,1113.94,3,2,2024,12,27,1.0
F,San Antonio,TX,Recycling officer,shopping_net,978.91,6,4,2023,20,35,1.0
M,Flower Mound,TX,"Surveyor, hydrographic",grocery_pos,742.88,8,9,2023,22,55,1.0
F,Georgetown,KY,Phytotherapist,misc_net,779.94,1,8,2023,22,41,1.0
M,Holt,MI,Counsellor,grocery_pos,280.73,23,8,2023,2,7,1.0
F,New York City,NY,Accounting technician,home,21.48,24,10,2023,23,40,1.0
M,Chandler,AZ,Special effects artist,shopping_net,964.57,1,7,2023,23,11,1.0
F,Calhan,CO,Sports development officer,shopping_net,923.0,28,9,2023,20,48,1.0
F,Boise,ID,Banker,shopping_net,1030.53,20,4,2023,13,12,1.0
F,Rocky Mount,VA,"Psychologist, counselling",misc_net,737.88,18,4,2023,16,52,1.0
F,Jackson,LA,Recycling officer,grocery_pos,10.38,3,11,2023,3,49,1.0
M,Newcastle,OK,IT consultant,grocery_pos,8.55,30,7,2023,1,18,1.0
M,Grosse Pointe,MI,"Conservator, furniture",shopping_net,1121.46,3,11,2023,23,28,1.0
M,Yarmouth Port,MA,Electronics engineer,misc_net,913.39,30,12,2023,22,14,1.0
M,Marcus Hook,PA,"Production designer, theatre/television/film",shopping_net,24.32,27,5,2023,22,49,1.0
F,El Paso,TX,"Programmer, multimedia",food_dining,848.53,1,12,2023,22,15,1.0
M,San Jose,CA,Intelligence analyst,misc_net,513.34,18,4,2023,23,29,1.0
M,Apopka,FL,Emergency planning/management officer,travel,838.16,21,8,2023,23,1,1.0
M,Grosse Pointe,MI,"Conservator, furniture",shopping_pos,975.72,3,11,2023,23,20,1.0
M,Charlottesville,VA,"Therapist, speech and language",shopping_pos,971.48,30,8,2023,19,51,1.0
F,Patchogue,NY,Systems analyst,shopping_pos,1008.45,27,7,2023,23,28,1.0
M,Colorado Springs,CO,Statistician,entertainment,890.93,7,12,2023,23,1,1.0
F,Hawthorne,FL,Games developer,health_fitness,19.9,23,11,2023,22,21,1.0
F,Berlin Heights,OH,"Production assistant, television",food_dining,20.96,15,10,2023,23,51,1.0
F,Riverside,IL,IT sales professional,shopping_pos,116.61,19,5,2023,1,52,1.0
F,Nashville,TN,"Buyer, retail",entertainment,386.71,25,2,2024,23,35,1.0
F,Chandler,AZ,"Pharmacist, community",misc_net,913.52,24,7,2023,22,38,1.0
F,Ormond Beach,FL,Speech and language therapist,gas_transport,293.5,18,9,2023,1,35,1.0
F,Gallatin,TN,"Accountant, chartered certified",kids_pets,21.42,18,7,2023,23,45,1.0
M,Greensboro,NC,Management consultant,shopping_net,927.12,21,9,2023,23,10,1.0
M,Cutler,CA,Secondary school teacher,grocery_pos,277.85,11,12,2023,9,49,1.0
F,Broomfield,CO,Television production assistant,misc_pos,755.77,16,9,2023,22,14,1.0
F,Stafford,VA,Careers information officer,grocery_pos,265.14,30,10,2023,0,3,1.0
M,Lancaster,CA,Water quality scientist,grocery_pos,8.42,31,5,2023,1,27,1.0
F,Mcminnville,OR,"Engineer, civil (contracting)",misc_net,861.09,8,10,2023,23,36,1.0
F,Denver,CO,Clinical embryologist,grocery_pos,919.2,19,7,2023,5,48,1.0
F,Mcminnville,OR,"Engineer, civil (contracting)",shopping_net,836.26,9,10,2023,22,12,1.0
M,Edinburgh,IN,"Scientist, product/process development",gas_transport,309.45,28,7,2023,2,25,1.0
F,Greendale,WI,Tax inspector,kids_pets,257.96,5,1,2024,23,27,1.0
F,Nashville,TN,"Buyer, retail",grocery_pos,1000.81,24,2,2024,22,16,1.0
F,Mcminnville,OR,"Engineer, civil (contracting)",shopping_net,950.27,8,10,2023,22,47,1.0
M,Fisher,IL,Art therapist,shopping_net,299.17,22,1,2024,23,46,1.0
M,Fond Du Lac,WI,Acupuncturist,personal_care,7.84,20,1,2024,22,43,1.0
F,Muscatine,IA,Systems developer,misc_net,950.4,16,6,2023,23,48,1.0
M,Island Park,NY,Radiation protection practitioner,gas_transport,287.04,24,4,2023,2,55,1.0
M,Greensboro,NC,Higher education careers adviser,gas_transport,9.92,3,7,2023,0,45,1.0
F,Saint Paul,MN,Seismic interpreter,health_fitness,17.73,12,3,2023,22,25,1.0
F,Rocky Mount,VA,"Psychologist, counselling",shopping_net,984.34,19,4,2023,22,27,1.0
F,Bronx,NY,"Research officer, government",shopping_net,953.93,13,12,2023,18,53,1.0
F,Reno,NV,Best boy,grocery_pos,8.69,27,7,2023,5,58,1.0
M,Riverside,CA,"Accountant, chartered certified",shopping_pos,896.84,30,12,2023,22,27,1.0
M,Nanuet,NY,Ophthalmologist,grocery_pos,360.16,14,12,2023,11,14,1.0
M,Riverside,CA,Architectural technologist,shopping_net,1142.99,11,4,2023,23,58,1.0
F,Saint Louis,MO,Press sub,shopping_net,20.85,9,9,2023,22,6,1.0
F,Broomfield,CO,Television production assistant,grocery_pos,294.34,15,9,2023,3,9,1.0
F,Midland,NC,Television floor manager,shopping_net,971.44,31,10,2023,22,2,1.0
M,Rio Rancho,NM,Clothing/textile technologist,grocery_pos,315.62,6,9,2023,1,44,1.0
